dataset,date_ym,n,n_id,n_id_distinct,archived_on
mhs003accommstatus,1945-06,60,60,10,2024-07-09
mhs003accommstatus,1945-07,10,10,10,2024-07-09
mhs003accommstatus,1945-08,75,75,10,2024-07-09
mhs003accommstatus,1945-09,70,70,10,2024-07-09
mhs003accommstatus,1945-10,60,60,10,2024-07-09
mhs003accommstatus,1945-11,10,10,10,2024-07-09
mhs003accommstatus,1945-12,15,15,10,2024-07-09
mhs003accommstatus,1946-01,25,25,10,2024-07-09
mhs003accommstatus,1946-02,30,30,10,2024-07-09
mhs003accommstatus,1946-03,30,30,10,2024-07-09
mhs003accommstatus,1946-04,85,85,10,2024-07-09
mhs003accommstatus,1946-05,80,80,10,2024-07-09
mhs003accommstatus,1946-06,45,45,10,2024-07-09
mhs003accommstatus,1946-07,60,60,10,2024-07-09
mhs003accommstatus,1946-08,15,15,10,2024-07-09
mhs003accommstatus,1946-09,55,55,10,2024-07-09
mhs003accommstatus,1946-10,15,15,10,2024-07-09
mhs003accommstatus,1946-11,70,70,10,2024-07-09
mhs003accommstatus,1946-12,85,85,10,2024-07-09
mhs003accommstatus,1947-01,35,35,10,2024-07-09
mhs003accommstatus,1947-02,40,40,10,2024-07-09
mhs003accommstatus,1947-03,50,50,10,2024-07-09
mhs003accommstatus,1947-04,65,65,10,2024-07-09
mhs003accommstatus,1947-05,90,90,10,2024-07-09
mhs003accommstatus,1947-06,100,100,10,2024-07-09
mhs003accommstatus,1947-07,65,65,10,2024-07-09
mhs003accommstatus,1947-08,100,100,10,2024-07-09
mhs003accommstatus,1947-09,40,40,10,2024-07-09
mhs003accommstatus,1947-10,25,25,10,2024-07-09
mhs003accommstatus,1947-11,65,65,10,2024-07-09
mhs003accommstatus,1947-12,25,25,10,2024-07-09
mhs003accommstatus,1948-01,65,65,10,2024-07-09
mhs003accommstatus,1948-02,90,90,10,2024-07-09
mhs003accommstatus,1948-03,50,50,10,2024-07-09
mhs003accommstatus,1948-04,55,55,10,2024-07-09
mhs003accommstatus,1948-05,60,60,10,2024-07-09
mhs003accommstatus,1948-06,185,185,15,2024-07-09
mhs003accommstatus,1948-07,230,230,30,2024-07-09
mhs003accommstatus,1948-08,35,35,10,2024-07-09
mhs003accommstatus,1948-09,30,30,10,2024-07-09
mhs003accommstatus,1948-10,10,10,10,2024-07-09
mhs003accommstatus,1948-11,75,75,10,2024-07-09
mhs003accommstatus,1948-12,85,85,10,2024-07-09
mhs003accommstatus,1949-01,65,65,10,2024-07-09
mhs003accommstatus,1949-02,25,25,10,2024-07-09
mhs003accommstatus,1949-03,45,45,10,2024-07-09
mhs003accommstatus,1949-04,20,20,10,2024-07-09
mhs003accommstatus,1949-05,70,70,10,2024-07-09
mhs003accommstatus,1949-06,25,25,10,2024-07-09
mhs003accommstatus,1949-07,20,20,10,2024-07-09
mhs003accommstatus,1949-08,50,50,10,2024-07-09
mhs003accommstatus,1949-09,35,35,10,2024-07-09
mhs003accommstatus,1949-10,60,60,10,2024-07-09
mhs003accommstatus,1949-11,60,60,10,2024-07-09
mhs003accommstatus,1949-12,45,45,10,2024-07-09
mhs003accommstatus,1950-01,70,70,10,2024-07-09
mhs003accommstatus,1950-02,45,45,10,2024-07-09
mhs003accommstatus,1950-03,20,20,10,2024-07-09
mhs003accommstatus,1950-04,105,105,10,2024-07-09
mhs003accommstatus,1950-05,65,65,10,2024-07-09
mhs003accommstatus,1950-06,10,10,10,2024-07-09
mhs003accommstatus,1950-07,20,20,10,2024-07-09
mhs003accommstatus,1950-08,85,85,10,2024-07-09
